Date,Time,Event,Asset,Rate,Currency,Amount,Amount_Unit,AUD_Value,Fee_Amount,Fee_Unit,Fee_AUD,Balance,Balance_Unit
21/06/2022,10:59:59,REWARD,ETH,,,0.00002379,ETH,0.03803392,0.000,ETH,0,0.17383611,ETH
22/06/2022,10:59:59,REWARD,SOL,,,0.00037889,SOL,0.019795,0.000,SOL,0,2.30694121,SOL
22/06/2022,10:59:59,REWARD,MATIC,,,0.08505881,MATIC,0.04964897,0.000,MATIC,0,258.98302958,MATIC
22/06/2022,10:59:59,REWARD,BTC,,,0.000001341,BTC,0.03946619,0.000,BTC,0,0.024823349,BTC
22/06/2022,10:59:59,REWARD,ETH,,,0.00002380,ETH,0.03793303,0.000,ETH,0,0.17385991,ETH
23/06/2022,10:59:59,REWARD,SOL,,,0.00037896,SOL,0.01927792,0.000,SOL,0,2.30732017,SOL
23/06/2022,10:59:59,REWARD,MATIC,,,0.08508675,MATIC,0.05971725,0.000,MATIC,0,259.06811633,MATIC
23/06/2022,10:59:59,REWARD,BTC,,,0.000001341,BTC,0.03963834,0.000,BTC,0,0.02482469,BTC
23/06/2022,10:59:59,REWARD,ETH,,,0.00002380,ETH,0.03753065,0.000,ETH,0,0.17388371,ETH
24/06/2022,10:59:59,REWARD,SOL,,,0.00037902,SOL,0.02093384,0.000,SOL,0,2.30769919,SOL
24/06/2022,10:59:59,REWARD,MATIC,,,0.08511471,MATIC,0.07358107,0.000,MATIC,0,259.15323104,
24/06/2022,10:59:59,REWARD,BTC,,,0.000001341,BTC,0.04109126,0.000,BTC,0,0.024826031,BTC
24/06/2022,10:59:59,REWARD,ETH,,,0.00002380,ETH,0.03992996,0.000,ETH,0,0.17390751,ETH
25/06/2022,10:59:59,REWARD,SOL,,,0.00037908,SOL,0.02286136,0.000,SOL,0,2.30807827,SOL
25/06/2022,10:59:59,REWARD,MATIC,,,0.08514267,MATIC,0.0759588,0.000,MATIC,0,259.23837371,MATIC
25/06/2022,10:59:59,REWARD,BTC,,,0.000001341,BTC,0.04095464,0.000,BTC,0,0.024827372,BTC
25/06/2022,10:59:59,REWARD,ETH,,,0.00002381,ETH,0.04153837,0.000,ETH,0,0.17393132,ETH
26/06/2022,10:59:59,REWARD,SOL,,,0.00037914,SOL,0.02292422,0.000,SOL,0,2.30845741,SOL
26/06/2022,10:59:59,REWARD,MATIC,,,0.08517064,MATIC,0.0720796,0.000,MATIC,0,259.32354435,MATIC
26/06/2022,10:59:59,REWARD,BTC,,,0.000001341,BTC,0.04120708,0.000,BTC,0,0.024828713,BTC
26/06/2022,10:59:59,REWARD,ETH,,,0.00002381,ETH,0.04222347,0.000,ETH,0,0.17395513,ETH
27/06/2022,10:59:59,REWARD,SOL,,,0.00037921,SOL,0.02134488,0.000,SOL,0,2.30883662,SOL
27/06/2022,10:59:59,REWARD,MATIC,,,0.08519862,MATIC,0.07005719,0.000,MATIC,0,259.40874297,MATIC
27/06/2022,10:59:59,REWARD,BTC,,,0.000001341,BTC,0.04089554,0.000,BTC,0,0.024830054,BTC
27/06/2022,10:59:59,REWARD,ETH,,,0.00002381,ETH,0.04189368,0.000,ETH,0,0.17397894,ETH
28/06/2022,10:59:59,REWARD,SOL,,,0.00037927,SOL,0.02099853,0.000,SOL,0,2.30921589,SOL
28/06/2022,10:59:59,REWARD,MATIC,,,0.08522662,MATIC,0.06290803,0.000,MATIC,0,259.49396959,MATIC
28/06/2022,10:59:59,REWARD,BTC,,,0.000001342,BTC,0.03985332,0.000,BTC,0,0.024831396,BTC
28/06/2022,10:59:59,REWARD,ETH,,,0.00002382,ETH,0.04024,0.000,ETH,0,0.17400276,ETH
29/06/2022,10:59:59,REWARD,SOL,,,0.00037933,SOL,0.01973618,0.000,SOL,0,2.30959522,SOL
29/06/2022,10:59:59,REWARD,MATIC,,,0.08525462,MATIC,0.06433518,0.000,MATIC,0,259.57922421,MATIC
29/06/2022,10:59:59,REWARD,BTC,,,0.000001342,BTC,0.03937914,0.000,BTC,0,0.024832738,BTC
29/06/2022,10:59:59,REWARD,ETH,,,0.00002382,ETH,0.03961236,0.000,ETH,0,0.17402658,ETH
30/06/2022,10:59:59,REWARD,SOL,,,0.00037939,SOL,0.01839726,0.000,SOL,0,2.30997461,SOL
30/06/2022,10:59:59,REWARD,MATIC,,,0.08528263,MATIC,0.05932298,0.000,MATIC,0,259.66450684,MATIC
30/06/2022,10:59:59,REWARD,BTC,,,0.000001342,BTC,0.03901035,0.000,BTC,0,0.02483408,BTC
30/06/2022,10:59:59,REWARD,ETH,,,0.00002382,ETH,0.03778909,0.000,ETH,0,0.1740504,ETH
1/07/2022,10:59:59,REWARD,SOL,,,0.00037946,SOL,0.01902201,0.000,SOL,0,2.31035407,SOL
1/07/2022,10:59:59,REWARD,MATIC,,,0.08531065,MATIC,0.06050596,0.000,MATIC,0,259.74981749,MATIC
1/07/2022,10:59:59,REWARD,BTC,,,0.000001342,BTC,0.03968216,0.000,BTC,0,0.024835422,BTC
1/07/2022,10:59:59,REWARD,ETH,,,0.00002383,ETH,0.03795247,0.000,ETH,0,0.17407423,ETH
2/07/2022,10:59:59,REWARD,SOL,,,0.00037952,SOL,0.01832925,0.000,SOL,0,2.31073359,SOL
2/07/2022,10:59:59,REWARD,MATIC,,,0.08533867,MATIC,0.06066295,0.000,MATIC,0,259.83515616,MATIC
2/07/2022,10:59:59,REWARD,BTC,,,0.000001342,BTC,0.03797621,0.000,BTC,0,0.024836764,BTC
2/07/2022,10:59:59,REWARD,ETH,,,0.00002383,ETH,0.03718209,0.000,ETH,0,0.17409806,ETH
3/07/2022,10:59:59,REWARD,SOL,,,0.00037958,SOL,0.01836564,0.000,SOL,0,2.31111317,SOL
3/07/2022,10:59:59,REWARD,MATIC,,,0.08536671,MATIC,0.06062032,0.000,MATIC,0,259.92052287,MATIC
3/07/2022,10:59:59,REWARD,BTC,,,0.000001343,BTC,0.03791734,0.000,BTC,0,0.024838107,BTC
3/07/2022,10:59:59,REWARD,ETH,,,0.00002383,ETH,0.03725459,0.000,ETH,0,0.17412189,ETH
4/07/2022,10:59:59,REWARD,SOL,,,0.00037964,SOL,0.01857035,0.000,SOL,0,2.31149281,SOL
4/07/2022,10:59:59,REWARD,MATIC,,,0.08539476,MATIC,0.05763652,0.000,MATIC,0,260.00591763,MATIC
4/07/2022,10:59:59,REWARD,BTC,,,0.000001343,BTC,0.03780874,0.000,BTC,0,0.02483945,BTC
4/07/2022,10:59:59,REWARD,ETH,,,0.00002384,ETH,0.03727104,0.000,ETH,0,0.17414573,ETH
5/07/2022,10:59:59,REWARD,SOL,,,0.00037970,SOL,0.02008071,0.000,SOL,0,2.31187251,SOL
5/07/2022,10:59:59,REWARD,MATIC,,,0.08542281,MATIC,0.06425398,0.000,MATIC,0,260.09134044,MATIC
5/07/2022,10:59:59,REWARD,BTC,,,0.000001343,BTC,0.03939894,0.000,BTC,0,0.024840793,BTC
5/07/2022,10:59:59,REWARD,ETH,,,0.00002384,ETH,0.0396761,0.000,ETH,0,0.17416957,ETH
6/07/2022,10:59:59,REWARD,SOL,,,0.00037977,SOL,0.01977495,0.000,SOL,0,2.31225228,SOL
6/07/2022,10:59:59,REWARD,MATIC,,,0.08545088,MATIC,0.06240893,0.000,MATIC,0,260.17679132,MATIC
6/07/2022,10:59:59,REWARD,BTC,,,0.000001343,BTC,0.03925164,0.000,BTC,0,0.024842136,BTC
6/07/2022,10:59:59,REWARD,ETH,,,0.00002384,ETH,0.03908507,0.000,ETH,0,0.17419341,ETH
7/07/2022,10:59:59,REWARD,SOL,,,0.00037983,SOL,0.02074493,0.000,SOL,0,2.31263211,SOL
7/07/2022,10:59:59,REWARD,MATIC,,,0.08547895,MATIC,0.06646754,0.000,MATIC,0,260.26227027,MATIC
7/07/2022,10:59:59,REWARD,BTC,,,0.000001343,BTC,0.04036692,0.000,BTC,0,0.024843479,BTC
7/07/2022,10:59:59,REWARD,ETH,,,0.00002385,ETH,0.04100806,0.000,ETH,0,0.17421726,ETH
8/07/2022,10:59:59,REWARD,SOL,,,0.00037989,SOL,0.02148321,0.000,SOL,0,2.313012,SOL
8/07/2022,10:59:59,REWARD,MATIC,,,0.08550704,MATIC,0.07308618,0.000,MATIC,0,260.34777731,MATIC
8/07/2022,10:59:59,REWARD,BTC,,,0.000001343,BTC,0.04299293,0.000,BTC,0,0.024844822,BTC
8/07/2022,10:59:59,REWARD,ETH,,,0.00002385,ETH,0.04355156,0.000,ETH,0,0.17424111,ETH
9/07/2022,10:59:59,REWARD,SOL,,,0.00037995,SOL,0.02112507,0.000,SOL,0,2.31339195,SOL
9/07/2022,10:59:59,REWARD,MATIC,,,0.08553513,MATIC,0.07368201,0.000,MATIC,0,260.43331244,MATIC
9/07/2022,10:59:59,REWARD,BTC,,,0.000001344,BTC,0.04221306,0.000,BTC,0,0.024846166,BTC
9/07/2022,10:59:59,REWARD,ETH,,,0.00002385,ETH,0.04202503,0.000,ETH,0,0.17426496,ETH
10/07/2022,10:59:59,REWARD,SOL,,,0.00038002,SOL,0.02091378,0.000,SOL,0,2.31377197,SOL
10/07/2022,10:59:59,REWARD,MATIC,,,0.08556323,MATIC,0.07209601,0.000,MATIC,0,260.51887567,MATIC
10/07/2022,10:59:59,REWARD,BTC,,,0.000001344,BTC,0.04168653,0.000,BTC,0,0.02484751,BTC
10/07/2022,10:59:59,REWARD,ETH,,,0.00002386,ETH,0.04143423,0.000,ETH,0,0.17428882,ETH
11/07/2022,10:59:59,REWARD,SOL,,,0.00038008,SOL,0.02001639,0.000,SOL,0,2.31415205,SOL
11/07/2022,10:59:59,REWARD,MATIC,,,0.08559134,MATIC,0.06856455,0.000,MATIC,0,260.60446701,MATIC
11/07/2022,10:59:59,REWARD,BTC,,,0.000001344,BTC,0.04030071,0.000,BTC,0,0.024848854,BTC
11/07/2022,10:59:59,REWARD,ETH,,,0.00002386,ETH,0.04007841,0.000,ETH,0,0.17431268,ETH
11/07/2022,17:00:45,BUY,ETH,1674.73490849,AUD,1.31762915,ETH,2220,0.00795378,ETH,13.28937426,1.49194183,ETH
12/07/2022,10:59:59,REWARD,SOL,,,0.00038014,SOL,0.01899375,0.000,SOL,0,2.31453219,SOL
12/07/2022,10:59:59,REWARD,MATIC,,,0.08561946,MATIC,0.07282608,0.000,MATIC,0,260.69008647,MATIC
12/07/2022,10:59:59,REWARD,BTC,,,0.000001344,BTC,0.03980803,0.000,BTC,0,0.024850198,BTC
12/07/2022,10:59:59,REWARD,ETH,,,0.00002386,ETH,0.0385585,0.000,ETH,0,1.49196569,ETH
13/07/2022,10:59:59,REWARD,SOL,,,0.00038020,SOL,0.01854487,0.000,SOL,0,2.31491239,SOL
13/07/2022,10:59:59,REWARD,MATIC,,,0.08564759,MATIC,0.06945621,0.000,MATIC,0,260.77573406,MATIC
13/07/2022,10:59:59,REWARD,BTC,,,0.000001344,BTC,0.03897278,0.000,BTC,0,0.024851542,BTC
13/07/2022,10:59:59,REWARD,ETH,,,0.00002387,ETH,0.03744292,0.000,ETH,0,1.49198956,ETH
14/07/2022,10:59:59,REWARD,SOL,,,0.00038027,SOL,0.01971962,0.000,SOL,0,2.31529266,SOL
14/07/2022,10:59:59,REWARD,MATIC,,,0.08567573,MATIC,0.0808347,0.000,MATIC,0,260.86140979,MATIC
14/07/2022,10:59:59,REWARD,BTC,,,0.000001345,BTC,0.04027655,0.000,BTC,0,0.024852887,BTC
14/07/2022,10:59:59,REWARD,ETH,,,0.00002387,ETH,0.03915309,0.000,ETH,0,1.49201343,ETH
15/07/2022,10:59:59,REWARD,SOL,,,0.00038033,SOL,0.02077721,0.000,SOL,0,2.31567299,SOL
15/07/2022,10:59:59,REWARD,MATIC,,,0.08570388,MATIC,0.09138548,0.000,MATIC,0,260.94711367,MATIC
15/07/2022,10:59:59,REWARD,BTC,,,0.000001345,BTC,0.04096991,0.000,BTC,0,0.024854232,BTC
15/07/2022,10:59:59,REWARD,ETH,,,0.00002387,ETH,0.04244198,0.000,ETH,0,1.4920373,ETH
16/07/2022,10:59:59,REWARD,SOL,,,0.00038039,SOL,0.02072838,0.000,SOL,0,2.31605338,SOL
16/07/2022,10:59:59,REWARD,MATIC,,,0.08573204,MATIC,0.08766989,0.000,MATIC,0,261.03284571,MATIC
16/07/2022,10:59:59,REWARD,BTC,,,0.000001345,BTC,0.04096079,0.000,BTC,0,0.024855577,BTC
16/07/2022,10:59:59,REWARD,ETH,,,0.00002388,ETH,0.0428102,0.000,ETH,0,1.49206118,ETH
17/07/2022,10:59:59,REWARD,SOL,,,0.00038045,SOL,0.02223089,0.000,SOL,0,2.31643383,SOL
17/07/2022,10:59:59,REWARD,MATIC,,,0.08576020,MATIC,0.09103276,0.000,MATIC,0,261.11860591,MATIC
17/07/2022,10:59:59,REWARD,BTC,,,0.000001345,BTC,0.04199091,0.000,BTC,0,0.024856922,BTC
17/07/2022,10:59:59,REWARD,ETH,,,0.00002388,ETH,0.04711712,0.000,ETH,0,1.49208506,ETH
18/07/2022,10:59:59,REWARD,SOL,,,0.00038052,SOL,0.02195557,0.000,SOL,0,2.31681435,SOL
18/07/2022,10:59:59,REWARD,MATIC,,,0.08578838,MATIC,0.09618301,0.000,MATIC,0,261.20439429,MATIC
18/07/2022,10:59:59,REWARD,BTC,,,0.000001345,BTC,0.04156357,0.000,BTC,0,0.024858267,BTC
18/07/2022,10:59:59,REWARD,ETH,,,0.00002388,ETH,0.04924448,0.000,ETH,0,1.49210894,ETH
19/07/2022,10:59:59,REWARD,SOL,,,0.00038058,SOL,0.02437304,0.000,SOL,0,2.31719493,SOL
19/07/2022,10:59:59,REWARD,MATIC,,,0.08581656,MATIC,0.11468383,0.000,MATIC,0,261.29021085,MATIC
19/07/2022,10:59:59,REWARD,BTC,,,0.000001345,BTC,0.04357297,0.000,BTC,0,0.024859612,BTC
19/07/2022,10:59:59,REWARD,ETH,,,0.00002388,ETH,0.05342056,0.000,ETH,0,1.49213282,ETH
20/07/2022,10:59:59,REWARD,SOL,,,0.00038064,SOL,0.02457807,0.000,SOL,0,2.31757557,SOL
20/07/2022,10:59:59,REWARD,MATIC,,,0.08584476,MATIC,0.11557784,0.000,MATIC,0,261.37605561,MATIC
20/07/2022,10:59:59,REWARD,BTC,,,0.000001346,BTC,0.04567707,0.000,BTC,0,0.024860958,BTC
20/07/2022,10:59:59,REWARD,ETH,,,0.00002389,ETH,0.05346493,0.000,ETH,0,1.49215671,ETH
21/07/2022,10:59:59,REWARD,SOL,,,0.00038070,SOL,0.02333955,0.000,SOL,0,2.31795627,SOL
21/07/2022,10:59:59,REWARD,MATIC,,,0.08587296,MATIC,0.10481809,0.000,MATIC,0,261.46192857,MATIC
21/07/2022,10:59:59,REWARD,BTC,,,0.000001346,BTC,0.04502179,0.000,BTC,0,0.024862304,BTC
21/07/2022,10:59:59,REWARD,ETH,,,0.00002389,ETH,0.05200359,0.000,ETH,0,1.4921806,ETH
22/07/2022,10:59:59,REWARD,SOL,,,0.00038077,SOL,0.02375178,0.000,SOL,0,2.31833704,SOL
22/07/2022,10:59:59,REWARD,MATIC,,,0.08590117,MATIC,0.11298704,0.000,MATIC,0,261.54782974,MATIC
22/07/2022,10:59:59,REWARD,BTC,,,0.000001077,BTC,0.03593224,0.000,BTC,0,0.024863381,BTC
22/07/2022,10:59:59,REWARD,ETH,,,0.00001912,ETH,0.04329259,0.000,ETH,0,1.49219972,ETH
23/07/2022,10:59:59,REWARD,SOL,,,0.00038083,SOL,0.02253937,0.000,SOL,0,2.31871787,SOL
23/07/2022,10:59:59,REWARD,MATIC,,,0.08592940,MATIC,0.10809423,0.000,MATIC,0,261.63375914,MATIC
23/07/2022,10:59:59,REWARD,BTC,,,0.000001077,BTC,0.03556192,0.000,BTC,0,0.024864458,BTC
23/07/2022,10:59:59,REWARD,ETH,,,0.00001912,ETH,0.04326682,0.000,ETH,0,1.49221884,ETH
24/07/2022,10:59:59,REWARD,SOL,,,0.00038089,SOL,0.02195765,0.000,SOL,0,2.31909876,SOL
24/07/2022,10:59:59,REWARD,MATIC,,,0.08595763,MATIC,0.10622368,0.000,MATIC,0,261.71971677,MATIC
24/07/2022,10:59:59,REWARD,BTC,,,0.000001077,BTC,0.03489516,0.000,BTC,0,0.024865535,BTC
24/07/2022,10:59:59,REWARD,ETH,,,0.00001912,ETH,0.04304379,0.000,ETH,0,1.49223796,ETH
25/07/2022,10:59:59,REWARD,SOL,,,0.00038095,SOL,0.021769,0.000,SOL,0,2.31947971,SOL
25/07/2022,10:59:59,REWARD,MATIC,,,0.08598587,MATIC,0.10546969,0.000,MATIC,0,261.80570264,MATIC
25/07/2022,10:59:59,REWARD,BTC,,,0.000001077,BTC,0.03424262,0.000,BTC,0,0.024866612,BTC
25/07/2022,10:59:59,REWARD,ETH,,,0.00001912,ETH,0.04223593,0.000,ETH,0,1.49225708,ETH
26/07/2022,10:59:59,REWARD,SOL,,,0.00038102,SOL,0.01993802,0.000,SOL,0,2.31986073,SOL
26/07/2022,10:59:59,REWARD,MATIC,,,0.08601412,MATIC,0.09405035,0.000,MATIC,0,261.89171676,
26/07/2022,10:59:59,REWARD,BTC,,,0.000001077,BTC,0.03253854,0.000,BTC,0,0.024867689,BTC
26/07/2022,10:59:59,REWARD,ETH,,,0.00001912,ETH,0.03896337,0.000,ETH,0,1.4922762,ETH
27/07/2022,10:59:59,REWARD,SOL,,,0.00038108,SOL,0.01979224,0.000,SOL,0,2.32024181,SOL
27/07/2022,10:59:59,REWARD,MATIC,,,0.08604238,MATIC,0.09586901,0.000,MATIC,0,261.97775914,MATIC
27/07/2022,10:59:59,REWARD,BTC,,,0.000001077,BTC,0.03293343,0.000,BTC,0,0.024868766,BTC
27/07/2022,10:59:59,REWARD,ETH,,,0.00001913,ETH,0.03966757,0.000,ETH,0,1.49229533,ETH
28/07/2022,10:59:59,REWARD,SOL,,,0.00038114,SOL,0.021458,0.000,SOL,0,2.32062295,SOL
28/07/2022,10:59:59,REWARD,MATIC,,,0.08607065,MATIC,0.10779075,0.000,MATIC,0,262.06382979,MATIC
28/07/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03537953,0.000,BTC,0,0.024869844,BTC
28/07/2022,10:59:59,REWARD,ETH,,,0.00001913,ETH,0.04578395,0.000,ETH,0,1.49231446,ETH
29/07/2022,10:59:59,REWARD,SOL,,,0.00038120,SOL,0.02347176,0.000,SOL,0,2.32100415,SOL
29/07/2022,10:59:59,REWARD,MATIC,,,0.08609892,MATIC,0.11855934,0.000,MATIC,0,262.14992871,MATIC
29/07/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.0367791,0.000,BTC,0,0.024870922,BTC
29/07/2022,10:59:59,REWARD,ETH,,,0.00001913,ETH,0.04695586,0.000,ETH,0,1.49233359,ETH
30/07/2022,10:59:59,REWARD,SOL,,,0.00038127,SOL,0.02290073,0.000,SOL,0,2.32138542,SOL
30/07/2022,10:59:59,REWARD,MATIC,,,0.08612721,MATIC,0.11498692,0.000,MATIC,0,262.23605592,MATIC
30/07/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03674152,0.000,BTC,0,0.024872,BTC
30/07/2022,10:59:59,REWARD,ETH,,,0.00001913,ETH,0.04654439,0.000,ETH,0,1.49235272,ETH
31/07/2022,10:59:59,REWARD,SOL,,,0.00038133,SOL,0.02369063,0.000,SOL,0,2.32176675,SOL
31/07/2022,10:59:59,REWARD,MATIC,,,0.08615551,MATIC,0.12085913,0.000,MATIC,0,262.32221143,MATIC
31/07/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03666363,0.000,BTC,0,0.024873078,BTC
31/07/2022,10:59:59,REWARD,ETH,,,0.00001913,ETH,0.04643746,0.000,ETH,0,1.49237185,ETH
1/08/2022,10:59:59,REWARD,SOL,,,0.00038139,SOL,0.02343059,0.000,SOL,0,2.32214814,SOL
1/08/2022,10:59:59,REWARD,MATIC,,,0.08618381,MATIC,0.11554625,0.000,MATIC,0,262.40839524,MATIC
1/08/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03605402,0.000,BTC,0,0.024874156,BTC
1/08/2022,10:59:59,REWARD,ETH,,,0.00001914,ETH,0.04637489,0.000,ETH,0,1.49239099,ETH
2/08/2022,10:59:59,REWARD,SOL,,,0.00038146,SOL,0.02247233,0.000,SOL,0,2.3225296,SOL
2/08/2022,10:59:59,REWARD,MATIC,,,0.08621213,MATIC,0.10707041,0.000,MATIC,0,262.49460737,MATIC
2/08/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03529523,0.000,BTC,0,0.024875234,BTC
2/08/2022,10:59:59,REWARD,ETH,,,0.00001914,ETH,0.04336999,0.000,ETH,0,1.49241013,ETH
3/08/2022,10:59:59,REWARD,SOL,,,0.00038152,SOL,0.02098555,0.000,SOL,0,2.32291112,SOL
3/08/2022,10:59:59,REWARD,MATIC,,,0.08624045,MATIC,0.10902524,0.000,MATIC,0,262.58084782,MATIC
3/08/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03551346,0.000,BTC,0,0.024876312,BTC
3/08/2022,10:59:59,REWARD,ETH,,,0.00001914,ETH,0.04446475,0.000,ETH,0,1.49242927,ETH
4/08/2022,10:59:59,REWARD,SOL,,,0.00038158,SOL,0.02144038,0.000,SOL,0,2.3232927,SOL
4/08/2022,10:59:59,REWARD,MATIC,,,0.08626879,MATIC,0.11191661,0.000,MATIC,0,262.66711661,MATIC
4/08/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03587705,0.000,BTC,0,0.02487739,BTC
4/08/2022,10:59:59,REWARD,ETH,,,0.00001914,ETH,0.04555808,0.000,ETH,0,1.49244841,ETH
5/08/2022,10:59:59,REWARD,SOL,,,0.00038164,SOL,0.02134398,0.000,SOL,0,2.32367434,SOL
5/08/2022,10:59:59,REWARD,MATIC,,,0.08629713,MATIC,0.11295938,0.000,MATIC,0,262.75341374,MATIC
5/08/2022,10:59:59,REWARD,BTC,,,0.000001078,BTC,0.03577206,0.000,BTC,0,0.024878468,BTC
5/08/2022,10:59:59,REWARD,ETH,,,0.00001915,ETH,0.04568597,0.000,ETH,0,1.49246756,ETH
6/08/2022,10:59:59,REWARD,SOL,,,0.00038171,SOL,0.02245777,0.000,SOL,0,2.32405605,SOL
6/08/2022,10:59:59,REWARD,MATIC,,,0.08632548,MATIC,0.11516997,0.000,MATIC,0,262.83973922,MATIC
6/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03625943,0.000,BTC,0,0.024879547,BTC
6/08/2022,10:59:59,REWARD,ETH,,,0.00001915,ETH,0.04813505,0.000,ETH,0,1.49248671,ETH
7/08/2022,10:59:59,REWARD,SOL,,,0.00038177,SOL,0.02180383,0.000,SOL,0,2.32443782,SOL
7/08/2022,10:59:59,REWARD,MATIC,,,0.08635384,MATIC,0.11301931,0.000,MATIC,0,262.92609306,MATIC
7/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03583847,0.000,BTC,0,0.024880626,BTC
7/08/2022,10:59:59,REWARD,ETH,,,0.00001915,ETH,0.04674669,0.000,ETH,0,1.49250586,ETH
8/08/2022,10:59:59,REWARD,SOL,,,0.00038183,SOL,0.02260254,0.000,SOL,0,2.32481965,SOL
8/08/2022,10:59:59,REWARD,MATIC,,,0.08638221,MATIC,0.11375717,0.000,MATIC,0,263.01247527,MATIC
8/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03626084,0.000,BTC,0,0.024881705,BTC
8/08/2022,10:59:59,REWARD,ETH,,,0.00001915,ETH,0.04739723,0.000,ETH,0,1.49252501,ETH
9/08/2022,10:59:59,REWARD,SOL,,,0.00038189,SOL,0.02301093,0.000,SOL,0,2.32520154,SOL
9/08/2022,10:59:59,REWARD,MATIC,,,0.08641059,MATIC,0.11377064,0.000,MATIC,0,263.09888586,MATIC
9/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03679673,0.000,BTC,0,0.024882784,BTC
9/08/2022,10:59:59,REWARD,ETH,,,0.00001915,ETH,0.04869578,0.000,ETH,0,1.49254416,ETH
10/08/2022,10:59:59,REWARD,SOL,,,0.00038196,SOL,0.02184277,0.000,SOL,0,2.3255835,SOL
10/08/2022,10:59:59,REWARD,MATIC,,,0.08643898,MATIC,0.10961771,0.000,MATIC,0,263.18532484,MATIC
10/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03545079,0.000,BTC,0,0.024883863,BTC
10/08/2022,10:59:59,REWARD,ETH,,,0.00001916,ETH,0.04618895,0.000,ETH,0,1.49256332,ETH
11/08/2022,10:59:59,REWARD,SOL,,,0.00038202,SOL,0.02310001,0.000,SOL,0,2.32596552,SOL
11/08/2022,10:59:59,REWARD,MATIC,,,0.08646738,MATIC,0.11473383,0.000,MATIC,0,263.27179222,MATIC
11/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03706446,0.000,BTC,0,0.024884942,BTC
11/08/2022,10:59:59,REWARD,ETH,,,0.00001916,ETH,0.05087236,0.000,ETH,0,1.49258248,ETH
12/08/2022,10:59:59,REWARD,SOL,,,0.00038208,SOL,0.02314058,0.000,SOL,0,2.3263476,SOL
12/08/2022,10:59:59,REWARD,MATIC,,,0.08649579,MATIC,0.11183369,0.000,MATIC,0,263.35828801,MATIC
12/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03644378,0.000,BTC,0,0.024886021,BTC
12/08/2022,10:59:59,REWARD,ETH,,,0.00001916,ETH,0.05149976,0.000,ETH,0,1.49260164,ETH
13/08/2022,10:59:59,REWARD,SOL,,,0.00038215,SOL,0.02541195,0.000,SOL,0,2.32672975,SOL
13/08/2022,10:59:59,REWARD,MATIC,,,0.08652421,MATIC,0.11725453,0.000,MATIC,0,263.44481222,MATIC
13/08/2022,10:59:59,REWARD,BTC,,,0.000001079,BTC,0.03723819,0.000,BTC,0,0.0248871,BTC
13/08/2022,10:59:59,REWARD,ETH,,,0.00001916,ETH,0.05292924,0.000,ETH,0,1.4926208,ETH
14/08/2022,10:59:59,REWARD,SOL,,,0.00038221,SOL,0.02498185,0.000,SOL,0,2.32711196,SOL
14/08/2022,10:59:59,REWARD,MATIC,,,0.08655263,MATIC,0.12414602,0.000,MATIC,0,263.53136485,MATIC
14/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03726767,0.000,BTC,0,0.02488818,BTC
14/08/2022,10:59:59,REWARD,ETH,,,0.00001916,ETH,0.05345573,0.000,ETH,0,1.49263996,ETH
15/08/2022,10:59:59,REWARD,SOL,,,0.00038227,SOL,0.02430644,0.000,SOL,0,2.32749423,SOL
15/08/2022,10:59:59,REWARD,MATIC,,,0.08658107,MATIC,0.12275587,0.000,MATIC,0,263.61794592,MATIC
15/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.0378234,0.000,BTC,0,0.02488926,BTC
15/08/2022,10:59:59,REWARD,ETH,,,0.00001917,ETH,0.05402025,0.000,ETH,0,1.49265913,ETH
16/08/2022,10:59:59,REWARD,SOL,,,0.00038233,SOL,0.02401801,0.000,SOL,0,2.32787656,SOL
16/08/2022,10:59:59,REWARD,MATIC,,,0.08660952,MATIC,0.11818659,0.000,MATIC,0,263.70455544,MATIC
16/08/2022,10:59:59,REWARD,BTC,,,0.000001080,BTC,0.03694076,0.000,BTC,0,0.02489034,BTC
16/08/2022,10:59:59,REWARD,ETH,,,0.00001917,ETH,0.05150122,0.000,ETH,0,1.4926783,ETH
17/08/2022,10:59:59,REWARD,SOL,,,0.00038240,SOL,0.02375124,0.000,SOL,0,2.32825896,SOL
17/08/2022,10:59:59,REWARD,MATIC,,,0.08663797,MATIC,0.11641481,0.000,MATIC,0,263.79119341,MATIC
